gene_id	chr_id	transcript_length	gene_group
Ec-21_006410	chr_21	328	
Ec-21_006420	chr_21	963	
Ec-21_006430	chr_21	2351	
Ec-21_006440	chr_21	3031	
Ec-21_006450	chr_21	12624	SBG-male
Ec-21_006460	chr_21	1151	
Ec-21_006470	chr_21	1556	
Ec-21_006480	chr_21	6219	
Ec-21_006490	chr_21	1075	
Ec-21_006500	chr_21	1234	
Ec-21_006510	chr_21	3924	
Ec-21_006520	chr_21	2830	GBG-gametophyte
Ec-21_006530	chr_21	3220	GBG-gametophyte
Ec-21_006540	chr_21	1223	
Ec-22_000010	chr_22	1059	
Ec-22_000020	chr_22	3103	
Ec-22_000030	chr_22	2427	
Ec-22_000040	chr_22	629	
Ec-22_000050	chr_22	3662	
Ec-22_000060	chr_22	2157	
Ec-22_000070	chr_22	2001	
Ec-22_000080	chr_22	1301	
Ec-22_000090	chr_22	2870	
Ec-22_000100	chr_22	1916	
Ec-22_000110	chr_22	4716	
Ec-22_000120	chr_22	2621	
Ec-22_000130	chr_22	924	
Ec-22_000140	chr_22	453	
Ec-22_000150	chr_22	4699	
Ec-22_000160	chr_22	1314	
Ec-22_000170	chr_22	3446	
Ec-22_000180	chr_22	2942	
Ec-22_000190	chr_22	712	
Ec-22_000200	chr_22	1819	
Ec-22_000210	chr_22	1824	
Ec-22_000220	chr_22	1599	
Ec-22_000230	chr_22	1887	
Ec-22_000240	chr_22	1042	
Ec-22_000250	chr_22	3394	
Ec-22_000260	chr_22	1886	
Ec-22_000270	chr_22	2275	
Ec-22_000280	chr_22	2466	
Ec-22_000290	chr_22	1734	
Ec-22_000310	chr_22	1922	
Ec-22_000320	chr_22	3276	
Ec-22_000330	chr_22	635	
Ec-22_000340	chr_22	735	
Ec-22_000350	chr_22	1485	
Ec-22_000360	chr_22	2203	
Ec-22_000370	chr_22	875	
Ec-22_000380	chr_22	1195	
Ec-22_000400	chr_22	9530	
Ec-22_000410	chr_22	547	
Ec-22_000420	chr_22	3039	
Ec-22_000440	chr_22	1100	
Ec-22_000450	chr_22	824	
Ec-22_000460	chr_22	2305	
Ec-22_000470	chr_22	3399	
Ec-22_000480	chr_22	270	
Ec-22_000490	chr_22	861	
Ec-22_000500	chr_22	3437	
Ec-22_000510	chr_22	2552	
Ec-22_000520	chr_22	4650	
Ec-22_000530	chr_22	4239	
Ec-22_000540	chr_22	3039	
Ec-22_000550	chr_22	2201	
Ec-22_000560	chr_22	2416	
Ec-22_000570	chr_22	3505	
Ec-22_000580	chr_22	2232	
Ec-22_000590	chr_22	2196	
Ec-22_000600	chr_22	6462	GBG-gametophyte
Ec-22_000610	chr_22	2368	
Ec-22_000620	chr_22	3974	
Ec-22_000630	chr_22	5129	
Ec-22_000640	chr_22	2814	
Ec-22_000650	chr_22	464	
Ec-22_000660	chr_22	2573	
Ec-22_000670	chr_22	3220	
Ec-22_000680	chr_22	1065	
Ec-22_000690	chr_22	4645	
Ec-22_000700	chr_22	1364	
Ec-22_000710	chr_22	2564	
Ec-22_000720	chr_22	2931	
Ec-22_000730	chr_22	191	
Ec-22_000740	chr_22	2829	
Ec-22_000760	chr_22	1564	
Ec-22_000770	chr_22	3531	
Ec-22_000780	chr_22	2362	
Ec-22_000790	chr_22	2141	
Ec-22_000800	chr_22	2350	
Ec-22_000810	chr_22	4428	
Ec-22_000820	chr_22	3181	
Ec-22_000830	chr_22	1507	
Ec-22_000840	chr_22	1344	
Ec-22_000850	chr_22	2121	
Ec-22_000860	chr_22	1922	
Ec-22_000870	chr_22	1070	GBG-sporophyte
Ec-22_000880	chr_22	4358	
Ec-22_000890	chr_22	856	
Ec-22_000900	chr_22	3659	
Ec-22_000910	chr_22	3679	GBG-sporophyte
Ec-22_000920	chr_22	2357	
Ec-22_000940	chr_22	6470	
Ec-22_000950	chr_22	3341	
Ec-22_000960	chr_22	1018	
Ec-22_000970	chr_22	1041	
Ec-22_000980	chr_22	9603	
Ec-22_000990	chr_22	5023	
Ec-22_001020	chr_22	2112	
Ec-22_001040	chr_22	8660	
Ec-22_001050	chr_22	2281	
Ec-22_001060	chr_22	2306	
Ec-22_001070	chr_22	1970	
Ec-22_001080	chr_22	10163	
Ec-22_001090	chr_22	1693	
Ec-22_001100	chr_22	2163	
Ec-22_001110	chr_22	2542	
Ec-22_001120	chr_22	833	
Ec-22_001130	chr_22	3219	
Ec-22_001140	chr_22	2793	
Ec-22_001150	chr_22	2578	
Ec-22_001160	chr_22	3769	
Ec-22_001180	chr_22	1715	
Ec-22_001190	chr_22	3729	GBG-sporophyte
Ec-22_001200	chr_22	2875	GBG-sporophyte
Ec-22_001220	chr_22	2447	
Ec-22_001230	chr_22	2528	
Ec-22_001240	chr_22	612	
Ec-22_001250	chr_22	1950	
Ec-22_001260	chr_22	12236	
Ec-22_001270	chr_22	6063	
Ec-22_001280	chr_22	243	
Ec-22_001300	chr_22	195	
Ec-22_001310	chr_22	234	
Ec-22_001320	chr_22	5880	
Ec-22_001330	chr_22	702	
Ec-22_001340	chr_22	518	
Ec-22_001350	chr_22	292	
Ec-22_001360	chr_22	1131	
Ec-22_001370	chr_22	3737	
Ec-22_001380	chr_22	2551	
Ec-22_001390	chr_22	3369	
Ec-22_001400	chr_22	4447	
Ec-22_001410	chr_22	561	
Ec-22_001420	chr_22	174	
Ec-22_001430	chr_22	120	
Ec-22_001440	chr_22	1984	
Ec-22_001460	chr_22	4121	
Ec-22_001470	chr_22	6271	
Ec-22_001480	chr_22	1956	
Ec-22_001490	chr_22	2553	
Ec-22_001500	chr_22	1459	
Ec-22_001510	chr_22	1995	
Ec-22_001520	chr_22	2371	
Ec-22_001530	chr_22	2515	
Ec-22_001540	chr_22	2496	
Ec-22_001550	chr_22	204	
Ec-22_001560	chr_22	1616	
Ec-22_001570	chr_22	3412	
Ec-22_001580	chr_22	1008	
Ec-22_001590	chr_22	456	
Ec-22_001600	chr_22	418	
Ec-22_001610	chr_22	1944	
Ec-22_001620	chr_22	426	
Ec-22_001630	chr_22	3612	GBG-sporophyte
Ec-22_001640	chr_22	2133	
Ec-22_001650	chr_22	1234	
Ec-22_001660	chr_22	3177	
Ec-22_001670	chr_22	519	
Ec-22_001680	chr_22	546	
Ec-22_001690	chr_22	5062	GBG-gametophyte
Ec-22_001700	chr_22	1613	
Ec-22_001710	chr_22	1937	
Ec-22_001720	chr_22	1782	
Ec-22_001730	chr_22	4195	
Ec-22_001740	chr_22	2214	
Ec-22_001750	chr_22	1686	
Ec-22_001760	chr_22	3353	
Ec-22_001770	chr_22	988	
Ec-22_001780	chr_22	1092	
Ec-22_001790	chr_22	123	
Ec-22_001800	chr_22	981	
Ec-22_001810	chr_22	2495	
Ec-22_001830	chr_22	444	
Ec-22_001840	chr_22	3125	
Ec-22_001850	chr_22	4336	
Ec-22_001860	chr_22	5263	SBG-male
Ec-22_001870	chr_22	1824	
Ec-22_001880	chr_22	4351	
Ec-22_001890	chr_22	789	
Ec-22_001900	chr_22	576	
Ec-22_001910	chr_22	10222	
Ec-22_001920	chr_22	4716	
Ec-22_001930	chr_22	1020	
Ec-22_001940	chr_22	1957	
Ec-22_001950	chr_22	1607	
Ec-22_001960	chr_22	4337	
Ec-22_001970	chr_22	2014	
Ec-22_001980	chr_22	2356	GBG-sporophyte
Ec-22_001990	chr_22	384	GBG-sporophyte
Ec-22_002000	chr_22	456	GBG-sporophyte
Ec-22_002020	chr_22	237	GBG-sporophyte
Ec-22_002030	chr_22	300	
Ec-22_002050	chr_22	2136	
Ec-22_002060	chr_22	909	
Ec-22_002070	chr_22	501	
Ec-22_002080	chr_22	3844	
Ec-22_002090	chr_22	1225	
Ec-22_002100	chr_22	2483	
Ec-22_002110	chr_22	10179	
Ec-22_002130	chr_22	2886	
Ec-22_002140	chr_22	2021	
Ec-22_002150	chr_22	3955	
Ec-22_002160	chr_22	1411	SBG-female
Ec-22_002160	chr_22	1411	GBG-gametophyte
Ec-22_002170	chr_22	1086	
Ec-22_002180	chr_22	3336	GBG-gametophyte
Ec-22_002190	chr_22	1781	
Ec-22_002200	chr_22	1572	
Ec-22_002210	chr_22	3363	GBG-gametophyte
Ec-22_002220	chr_22	1710	GBG-gametophyte
Ec-22_002240	chr_22	876	GBG-gametophyte
Ec-22_002250	chr_22	2518	
Ec-22_002260	chr_22	3964	GBG-gametophyte
Ec-22_002280	chr_22	3112	
Ec-22_002310	chr_22	2088	
Ec-22_002330	chr_22	1433	
Ec-22_002360	chr_22	1940	
Ec-22_002370	chr_22	3785	
Ec-22_002380	chr_22	4564	
Ec-22_002390	chr_22	2093	
Ec-22_002400	chr_22	2938	
Ec-22_002410	chr_22	4110	
Ec-22_002420	chr_22	402	
Ec-22_002430	chr_22	398	
Ec-22_002440	chr_22	1980	
Ec-22_002450	chr_22	2215	
Ec-22_002460	chr_22	807	
Ec-22_002480	chr_22	321	
Ec-22_002490	chr_22	2621	
Ec-22_002500	chr_22	1528	
Ec-22_002510	chr_22	1786	
Ec-22_002520	chr_22	2720	
Ec-22_002530	chr_22	860	
Ec-22_002540	chr_22	1055	
Ec-22_002550	chr_22	5414	
Ec-22_002560	chr_22	627	
Ec-22_002570	chr_22	2524	
Ec-22_002580	chr_22	2482	
Ec-22_002590	chr_22	1328	
Ec-22_002600	chr_22	1235	
Ec-22_002610	chr_22	2085	
Ec-22_002620	chr_22	724	
Ec-22_002630	chr_22	638	
Ec-22_002640	chr_22	1007	
Ec-22_002650	chr_22	2436	
Ec-22_002660	chr_22	3309	
Ec-22_002670	chr_22	1727	
Ec-22_002680	chr_22	1565	
Ec-22_002690	chr_22	1710	
Ec-22_002700	chr_22	2325	
Ec-22_002710	chr_22	186	
Ec-22_002720	chr_22	381	
Ec-22_002730	chr_22	3940	
Ec-22_002740	chr_22	1803	
Ec-22_002750	chr_22	3119	
Ec-22_002770	chr_22	1757	
Ec-22_002780	chr_22	2434	
Ec-22_002790	chr_22	1511	
Ec-22_002800	chr_22	1450	
Ec-22_002810	chr_22	3613	
Ec-22_002820	chr_22	1435	
Ec-22_002830	chr_22	1974	
Ec-22_002840	chr_22	2175	
Ec-22_002850	chr_22	2862	
Ec-22_002860	chr_22	1008	
Ec-22_002870	chr_22	3580	SBG-male
Ec-22_002870	chr_22	3580	GBG-gametophyte
Ec-22_002910	chr_22	3169	
Ec-22_002920	chr_22	3038	
Ec-22_002940	chr_22	2649	
Ec-22_002950	chr_22	1209	
Ec-22_002960	chr_22	3286	
Ec-22_002970	chr_22	1604	
Ec-22_002980	chr_22	2500	GBG-gametophyte
Ec-22_002990	chr_22	1065	
Ec-22_003000	chr_22	2950	
Ec-22_003010	chr_22	1421	
Ec-22_003020	chr_22	2366	
Ec-22_003030	chr_22	1287	
Ec-22_003040	chr_22	2142	
Ec-22_003050	chr_22	1567	
Ec-22_003060	chr_22	3800	GBG-sporophyte
Ec-22_003070	chr_22	1502	
Ec-22_003080	chr_22	5204	
Ec-22_003090	chr_22	3481	GBG-sporophyte
Ec-22_003100	chr_22	1507	SBG-female
Ec-22_003100	chr_22	1507	GBG-gametophyte
Ec-22_003110	chr_22	406	GBG-sporophyte
Ec-22_003120	chr_22	2305	
Ec-22_003130	chr_22	1284	
Ec-22_003140	chr_22	4713	
Ec-22_003150	chr_22	1396	
Ec-22_003160	chr_22	2168	SBG-female
Ec-22_003170	chr_22	147	GBG-gametophyte
Ec-22_003180	chr_22	204	
Ec-22_003190	chr_22	1640	
Ec-22_003200	chr_22	288	
Ec-22_003210	chr_22	1120	SBG-female
Ec-22_003220	chr_22	5273	GBG-sporophyte
Ec-22_003230	chr_22	1491	
Ec-22_003240	chr_22	666	
Ec-22_003250	chr_22	4328	
Ec-22_003260	chr_22	2332	
Ec-22_003270	chr_22	2955	
Ec-22_003280	chr_22	1035	
Ec-22_003290	chr_22	1356	
Ec-22_003300	chr_22	2105	
Ec-22_003310	chr_22	2653	
Ec-22_003320	chr_22	3716	
Ec-22_003340	chr_22	3700	
Ec-22_003360	chr_22	651	
Ec-22_003370	chr_22	441	
Ec-22_003380	chr_22	3515	
Ec-22_003390	chr_22	2297	
Ec-22_003400	chr_22	1359	
Ec-22_003410	chr_22	2958	
Ec-22_003420	chr_22	664	
Ec-22_003430	chr_22	2484	
Ec-22_003440	chr_22	6160	
Ec-22_003450	chr_22	4161	
Ec-22_003460	chr_22	672	
Ec-22_003470	chr_22	1926	
Ec-22_003480	chr_22	1668	
Ec-22_003490	chr_22	717	
Ec-22_003500	chr_22	3594	
Ec-22_003510	chr_22	3983	
Ec-22_003520	chr_22	2880	
Ec-22_003530	chr_22	2712	
Ec-22_003540	chr_22	3808	
Ec-22_003550	chr_22	4743	
Ec-22_003560	chr_22	1587	
Ec-22_003570	chr_22	2650	
Ec-22_003580	chr_22	565	
Ec-22_003590	chr_22	2233	
Ec-22_003600	chr_22	3566	
Ec-22_003610	chr_22	857	
Ec-22_003620	chr_22	1405	
Ec-22_003630	chr_22	7008	
Ec-22_003640	chr_22	4074	
Ec-22_003650	chr_22	7653	
Ec-22_003660	chr_22	1077	
Ec-22_003670	chr_22	2053	SBG-male
Ec-22_003680	chr_22	4056	
Ec-22_003690	chr_22	935	
Ec-22_003700	chr_22	1752	
Ec-22_003710	chr_22	4279	
Ec-22_003720	chr_22	2862	
Ec-22_003740	chr_22	6439	
Ec-22_003750	chr_22	6137	
Ec-22_003770	chr_22	7462	
Ec-22_003780	chr_22	2574	
Ec-22_003790	chr_22	2235	
Ec-22_003800	chr_22	3320	
Ec-22_003810	chr_22	1756	
Ec-22_003820	chr_22	949	
Ec-22_003830	chr_22	2963	
Ec-22_003840	chr_22	234	
Ec-22_003850	chr_22	3080	
Ec-22_003860	chr_22	1699	
Ec-22_003870	chr_22	4674	GBG-sporophyte
Ec-22_003880	chr_22	2571	
Ec-22_003890	chr_22	2242	
Ec-22_003900	chr_22	1713	
Ec-22_003910	chr_22	3750	
Ec-22_003920	chr_22	1751	
Ec-22_003930	chr_22	7627	GBG-gametophyte
Ec-22_003940	chr_22	4334	
Ec-22_003950	chr_22	144	
Ec-22_003960	chr_22	114	
Ec-22_003970	chr_22	225	
Ec-22_003980	chr_22	387	
Ec-22_003990	chr_22	270	
Ec-22_004000	chr_22	339	GBG-gametophyte
Ec-23_000010	chr_23	226	
Ec-23_000020	chr_23	4524	GBG-gametophyte
Ec-23_000030	chr_23	5792	
Ec-23_000040	chr_23	4543	
Ec-23_000050	chr_23	6388	
Ec-23_000060	chr_23	2663	
Ec-23_000070	chr_23	3788	
Ec-23_000080	chr_23	2911	GBG-sporophyte
Ec-23_000090	chr_23	1239	
Ec-23_000100	chr_23	4360	GBG-gametophyte
Ec-23_000110	chr_23	2110	
Ec-23_000120	chr_23	1404	
Ec-23_000130	chr_23	1751	
Ec-23_000140	chr_23	2978	
Ec-23_000150	chr_23	1831	
Ec-23_000160	chr_23	568	
Ec-23_000170	chr_23	4052	
Ec-23_000180	chr_23	4846	
Ec-23_000190	chr_23	2230	
Ec-23_000200	chr_23	2209	
Ec-23_000210	chr_23	4055	
Ec-23_000220	chr_23	3423	
Ec-23_000230	chr_23	603	
Ec-23_000240	chr_23	2735	
Ec-23_000250	chr_23	2062	
Ec-23_000260	chr_23	6996	SBG-male
Ec-23_000280	chr_23	2217	
Ec-23_000290	chr_23	1347	
Ec-23_000300	chr_23	935	
Ec-23_000310	chr_23	3722	
Ec-23_000320	chr_23	3367	
Ec-23_000330	chr_23	1227	
Ec-23_000340	chr_23	6726	
Ec-23_000350	chr_23	633	
Ec-23_000360	chr_23	2004	
Ec-23_000370	chr_23	2133	
Ec-23_000380	chr_23	4822	
Ec-23_000390	chr_23	1971	
Ec-23_000400	chr_23	4218	
Ec-23_000410	chr_23	2165	
Ec-23_000420	chr_23	1028	
Ec-23_000440	chr_23	1684	
Ec-23_000450	chr_23	1722	
Ec-23_000460	chr_23	1336	
Ec-23_000470	chr_23	2732	
Ec-23_000480	chr_23	3210	
Ec-23_000490	chr_23	2304	
Ec-23_000500	chr_23	2944	
Ec-23_000510	chr_23	1971	
Ec-23_000520	chr_23	4137	
Ec-23_000530	chr_23	3876	
Ec-23_000540	chr_23	2333	
Ec-23_000550	chr_23	2599	
Ec-23_000560	chr_23	1422	
Ec-23_000570	chr_23	2965	
Ec-23_000590	chr_23	2380	SBG-female
Ec-23_000590	chr_23	2380	GBG-sporophyte
Ec-23_000600	chr_23	366	
Ec-23_000610	chr_23	2305	
Ec-23_000620	chr_23	2098	
Ec-23_000630	chr_23	1326	
Ec-23_000640	chr_23	3850	
Ec-23_000650	chr_23	14850	GBG-gametophyte
Ec-23_000660	chr_23	3263	
Ec-23_000670	chr_23	2712	
Ec-23_000680	chr_23	2239	
Ec-23_000690	chr_23	1912	
Ec-23_000700	chr_23	2563	
Ec-23_000710	chr_23	2217	
Ec-23_000720	chr_23	1707	
Ec-23_000730	chr_23	1956	
Ec-23_000740	chr_23	1879	
Ec-23_000750	chr_23	2397	
Ec-23_000760	chr_23	3447	
Ec-23_000810	chr_23	7187	
Ec-23_000820	chr_23	2620	
Ec-23_000830	chr_23	2774	
Ec-23_000840	chr_23	3112	
Ec-23_000850	chr_23	1992	GBG-sporophyte
Ec-23_000860	chr_23	2009	
Ec-23_000870	chr_23	3919	
Ec-23_000880	chr_23	1509	
Ec-23_000890	chr_23	162	
Ec-23_000900	chr_23	4594	
Ec-23_000910	chr_23	2485	
Ec-23_000920	chr_23	4011	GBG-gametophyte
Ec-23_000930	chr_23	1641	
Ec-23_000940	chr_23	1718	
Ec-23_000950	chr_23	2154	
Ec-23_000960	chr_23	792	
Ec-23_000970	chr_23	1847	
Ec-23_000980	chr_23	837	
Ec-23_000990	chr_23	1428	
Ec-23_001000	chr_23	4280	
Ec-23_001010	chr_23	5752	
Ec-23_001020	chr_23	2546	
Ec-23_001030	chr_23	6729	
Ec-23_001040	chr_23	1340	
Ec-23_001050	chr_23	1212	
Ec-23_001060	chr_23	1329	
Ec-23_001070	chr_23	373	
Ec-23_001080	chr_23	785	
Ec-23_001090	chr_23	645	
Ec-23_001100	chr_23	1365	
Ec-23_001110	chr_23	2111	
Ec-23_001120	chr_23	5125	
Ec-23_001140	chr_23	192	
Ec-23_001150	chr_23	420	
Ec-23_001160	chr_23	4533	
Ec-23_001170	chr_23	2391	
Ec-23_001180	chr_23	1565	
Ec-23_001190	chr_23	1937	
Ec-23_001200	chr_23	5516	
Ec-23_001210	chr_23	2317	
Ec-23_001220	chr_23	2239	
Ec-23_001230	chr_23	1291	
Ec-23_001240	chr_23	3481	
Ec-23_001250	chr_23	6624	
Ec-23_001260	chr_23	2582	
Ec-23_001270	chr_23	6996	
Ec-23_001280	chr_23	5529	GBG-sporophyte
Ec-23_001290	chr_23	787	
Ec-23_001300	chr_23	663	SBG-female
Ec-23_001310	chr_23	1856	GBG-sporophyte
Ec-23_001320	chr_23	1074	
Ec-23_001330	chr_23	363	
Ec-23_001340	chr_23	747	
Ec-23_001350	chr_23	2140	
Ec-23_001360	chr_23	1298	
Ec-23_001370	chr_23	4746	
Ec-23_001380	chr_23	960	
Ec-23_001390	chr_23	3411	
Ec-23_001400	chr_23	3200	
Ec-23_001410	chr_23	606	
Ec-23_001420	chr_23	2568	
Ec-23_001430	chr_23	846	
Ec-23_001440	chr_23	573	
Ec-23_001450	chr_23	114	
Ec-23_001460	chr_23	2781	
Ec-23_001480	chr_23	855	
Ec-23_001490	chr_23	1266	
Ec-23_001500	chr_23	800	
Ec-23_001510	chr_23	1980	
Ec-23_001520	chr_23	2170	
Ec-23_001530	chr_23	2628	
Ec-23_001540	chr_23	717	
Ec-23_001550	chr_23	1462	GBG-gametophyte
Ec-23_001570	chr_23	1512	
Ec-23_001580	chr_23	2138	
Ec-23_001600	chr_23	2795	
Ec-23_001610	chr_23	3170	
Ec-23_001630	chr_23	908	
Ec-23_001640	chr_23	2083	
Ec-23_001650	chr_23	552	
Ec-23_001660	chr_23	402	
Ec-23_001670	chr_23	3924	
Ec-23_001690	chr_23	841	
Ec-23_001700	chr_23	1393	
Ec-23_001710	chr_23	5780	
Ec-23_001720	chr_23	1736	
Ec-23_001730	chr_23	2235	
Ec-23_001740	chr_23	1558	GBG-sporophyte
Ec-23_001750	chr_23	2380	
Ec-23_001760	chr_23	444	
Ec-23_001770	chr_23	483	
Ec-23_001780	chr_23	216	
Ec-23_001790	chr_23	744	
Ec-23_001800	chr_23	2001	
Ec-23_001810	chr_23	372	
Ec-23_001820	chr_23	7145	
Ec-23_001830	chr_23	1660	
Ec-23_001840	chr_23	963	
Ec-23_001850	chr_23	1057	
Ec-23_001860	chr_23	2739	
Ec-23_001870	chr_23	8767	SBG-male
Ec-23_001880	chr_23	1429	
Ec-23_001890	chr_23	3758	
Ec-23_001900	chr_23	975	
Ec-23_001910	chr_23	237	
Ec-23_001920	chr_23	315	
Ec-23_001930	chr_23	730	
Ec-23_001940	chr_23	4976	
Ec-23_001950	chr_23	2160	
Ec-23_001960	chr_23	2905	
Ec-23_001970	chr_23	6262	
Ec-23_001980	chr_23	3618	
Ec-23_001990	chr_23	743	
Ec-23_002000	chr_23	855	
Ec-23_002010	chr_23	1283	
Ec-23_002020	chr_23	1433	
Ec-23_002030	chr_23	4344	
Ec-23_002040	chr_23	1081	
Ec-23_002050	chr_23	1499	
Ec-23_002060	chr_23	1143	
Ec-23_002070	chr_23	1203	
Ec-23_002080	chr_23	712	
Ec-23_002090	chr_23	1044	
Ec-23_002100	chr_23	888	
Ec-23_002110	chr_23	2240	
Ec-23_002120	chr_23	949	
Ec-23_002130	chr_23	2479	
Ec-23_002140	chr_23	1857	
Ec-23_002150	chr_23	2996	SBG-female
Ec-23_002150	chr_23	2996	GBG-sporophyte
Ec-23_002160	chr_23	3258	
Ec-23_002170	chr_23	6723	SBG-male
Ec-23_002180	chr_23	2673	
Ec-23_002190	chr_23	1243	
Ec-23_002200	chr_23	1782	
Ec-23_002210	chr_23	1173	
Ec-23_002220	chr_23	570	
Ec-23_002230	chr_23	1032	
Ec-23_002240	chr_23	3378	
Ec-23_002250	chr_23	1485	
Ec-23_002260	chr_23	4193	
Ec-23_002270	chr_23	3387	
Ec-23_002280	chr_23	3195	
Ec-23_002290	chr_23	3711	GBG-sporophyte
Ec-23_002300	chr_23	1386	
Ec-23_002310	chr_23	224	
Ec-23_002320	chr_23	267	
Ec-23_002330	chr_23	4665	SBG-male
Ec-23_002330	chr_23	4665	GBG-gametophyte
Ec-23_002340	chr_23	8610	
Ec-23_002350	chr_23	1775	
Ec-23_002360	chr_23	1854	
Ec-23_002380	chr_23	3411	
Ec-23_002390	chr_23	529	
Ec-23_002400	chr_23	1818	
Ec-23_002410	chr_23	3903	
Ec-23_002420	chr_23	1123	
Ec-23_002430	chr_23	3433	
Ec-23_002440	chr_23	1385	
Ec-23_002450	chr_23	3737	
Ec-23_002460	chr_23	1990	
Ec-23_002470	chr_23	1930	
Ec-23_002480	chr_23	603	
Ec-23_002490	chr_23	2079	
Ec-23_002500	chr_23	366	
Ec-23_002510	chr_23	2331	
Ec-23_002520	chr_23	3193	
Ec-23_002530	chr_23	4814	
Ec-23_002540	chr_23	4588	
Ec-23_002550	chr_23	1511	
Ec-23_002560	chr_23	959	GBG-sporophyte
Ec-23_002570	chr_23	3040	GBG-sporophyte
Ec-23_002580	chr_23	1074	
Ec-23_002590	chr_23	708	
Ec-23_002600	chr_23	1057	
Ec-23_002610	chr_23	672	
Ec-23_002620	chr_23	2775	
Ec-23_002640	chr_23	2669	
Ec-23_002650	chr_23	1588	
Ec-23_002660	chr_23	490	
Ec-23_002670	chr_23	1432	
Ec-23_002680	chr_23	831	
Ec-23_002690	chr_23	1308	
Ec-23_002700	chr_23	1517	
Ec-23_002710	chr_23	4769	
Ec-23_002720	chr_23	2147	GBG-sporophyte
Ec-23_002730	chr_23	1218	
Ec-23_002740	chr_23	4364	
Ec-23_002750	chr_23	1067	
Ec-23_002760	chr_23	2199	
Ec-23_002770	chr_23	183	
Ec-23_002780	chr_23	931	
Ec-23_002790	chr_23	1768	
Ec-23_002800	chr_23	1246	
Ec-23_002810	chr_23	1935	
Ec-23_002820	chr_23	12792	
Ec-23_002830	chr_23	3085	
Ec-23_002840	chr_23	489	
Ec-23_002850	chr_23	1361	
Ec-23_002860	chr_23	1650	
Ec-23_002870	chr_23	2232	
Ec-23_002880	chr_23	3666	
Ec-23_002890	chr_23	2102	
Ec-23_002900	chr_23	669	
Ec-23_002910	chr_23	3440	
Ec-23_002920	chr_23	3235	
Ec-23_002930	chr_23	1607	
Ec-23_002940	chr_23	2082	
Ec-23_002950	chr_23	474	
Ec-23_002960	chr_23	5790	
Ec-23_002970	chr_23	4483	
Ec-23_002980	chr_23	1687	
Ec-23_002990	chr_23	2513	
Ec-23_003000	chr_23	222	
Ec-23_003010	chr_23	2785	
Ec-23_003020	chr_23	1591	
Ec-23_003030	chr_23	3956	
Ec-23_003040	chr_23	2004	
Ec-23_003050	chr_23	1789	
Ec-23_003060	chr_23	1612	
Ec-23_003070	chr_23	1682	
Ec-23_003080	chr_23	2342	
Ec-23_003090	chr_23	808	
Ec-23_003100	chr_23	368	
Ec-23_003110	chr_23	613	
Ec-23_003120	chr_23	3538	
Ec-23_003130	chr_23	717	
Ec-23_003140	chr_23	1696	
Ec-23_003150	chr_23	470	GBG-gametophyte
Ec-23_003160	chr_23	2227	
Ec-23_003170	chr_23	4063	
Ec-23_003180	chr_23	3259	
Ec-23_003190	chr_23	2538	
Ec-23_003200	chr_23	1913	
Ec-23_003210	chr_23	4278	
Ec-23_003220	chr_23	2281	
Ec-23_003230	chr_23	3617	
Ec-23_003240	chr_23	2394	
Ec-23_003250	chr_23	1272	
Ec-23_003260	chr_23	610	
Ec-23_003270	chr_23	1163	
Ec-23_003280	chr_23	2191	
Ec-23_003290	chr_23	462	GBG-gametophyte
Ec-23_003300	chr_23	1462	GBG-gametophyte
Ec-23_003310	chr_23	969	
Ec-23_003320	chr_23	7192	
Ec-23_003330	chr_23	1833	SBG-male
Ec-23_003330	chr_23	1833	GBG-gametophyte
Ec-23_003340	chr_23	2989	
Ec-23_003350	chr_23	750	
Ec-23_003360	chr_23	501	
Ec-23_003400	chr_23	2400	
Ec-23_003410	chr_23	1749	
Ec-23_003420	chr_23	5317	
Ec-23_003430	chr_23	2919	
Ec-23_003440	chr_23	1647	GBG-gametophyte
Ec-23_003450	chr_23	1117	
Ec-23_003460	chr_23	2530	
Ec-23_003470	chr_23	3305	
Ec-23_003480	chr_23	636	GBG-sporophyte
Ec-23_003490	chr_23	531	GBG-sporophyte
Ec-23_003500	chr_23	3448	
Ec-23_003510	chr_23	1211	
Ec-23_003520	chr_23	2443	
Ec-23_003530	chr_23	2451	GBG-sporophyte
Ec-23_003540	chr_23	684	
Ec-23_003550	chr_23	1573	
Ec-23_003570	chr_23	1682	
Ec-23_003580	chr_23	1419	
Ec-23_003590	chr_23	1707	
Ec-23_003600	chr_23	982	
Ec-23_003610	chr_23	4466	
Ec-23_003620	chr_23	1661	
Ec-23_003630	chr_23	2663	
Ec-23_003640	chr_23	660	
Ec-23_003650	chr_23	1834	
Ec-23_003660	chr_23	2240	
Ec-23_003670	chr_23	1363	
Ec-23_003680	chr_23	105	
Ec-23_003690	chr_23	522	
Ec-23_003700	chr_23	771	
Ec-23_003720	chr_23	10510	
Ec-23_003730	chr_23	2615	
Ec-23_003740	chr_23	714	
Ec-23_003750	chr_23	2813	
Ec-23_003760	chr_23	2730	
Ec-23_003770	chr_23	4589	
Ec-23_003780	chr_23	4463	
Ec-23_003800	chr_23	777	GBG-gametophyte
Ec-23_003810	chr_23	522	
Ec-23_003820	chr_23	1302	
Ec-23_003830	chr_23	1433	
Ec-23_003840	chr_23	219	
Ec-23_003850	chr_23	519	
Ec-23_003860	chr_23	327	
